,"sqrt(cos(Add(Mul(Add(Pow(Abs(Mul(sqrt(Mul(Add(Symbol('var_netmargin'),Mul(Integer(-1),Symbol('var_divyield'))),Pow(Pow(Symbol('var_roic'),2),Integer(-1)))),Pow(Pow(Mul(Pow(Symbol('var_invcapavg'),3),Pow(sin(Symbol('var_roe')),Integer(-1))),Integer(-1)),Integer(-1)))),Integer(-1)),Mul(Integer(-1),Add(Add(Mul(Pow(Pow(Mul(Symbol('var_roe'),Pow(Symbol('var_netmargin'),Integer(-1))),2),3),Pow(sin(Pow(Symbol('var_grossmargin'),3)),3)),Mul(Integer(-1),sqrt(cos(Mul(Add(Symbol('var_investments'),Mul(Integer(-1),Symbol('var_opex'))),Mul(Symbol('var_ebitda'),Pow(Symbol('var_cor'),Integer(-1)))))))),Mul(Integer(-1),sqrt(Pow(Pow(Pow(Mul(Symbol('var_debtusd'),Symbol('var_debtusd')),Integer(-1)),Integer(-1)),3)))))),Pow(sqrt(Add(sqrt(Pow(Add(log(Add(Symbol('var_de'),Mul(Integer(-1),Symbol('var_tbvps')))),Mul(Integer(-1),log(Pow(Symbol('var_divyield'),3)))),Integer(-1))),Mul(Integer(-1),sin(Pow(cos(Mul(Abs(Symbol('var_grossmargin')),Pow(log(Symbol('var_tbvps')),Integer(-1)))),Integer(-1)))))),Integer(-1))),Add(Add(sin(Mul(Pow(Mul(Abs(cos(Symbol('var_rnd'))),Pow(cos(Abs(Symbol('var_ebit'))),Integer(-1))),3),sqrt(cos(Mul(sqrt(Symbol('var_workingcapital')),Mul(Symbol('var_assetturnover'),Symbol('var_ros'))))))),Mul(Integer(-1),sin(Mul(sin(cos(sin(log(Symbol('var_taxexp'))))),Pow(Add(Add(Abs(Mul(Symbol('var_assetturnover'),Pow(Symbol('var_ros'),Integer(-1)))),Mul(Integer(-1),cos(Pow(Symbol('var_assetsavg'),3)))),Mul(Integer(-1),cos(Mul(Pow(Symbol('var_debtc'),2),Add(Symbol('var_payoutratio'),Symbol('var_liabilitiesnc')))))),Integer(-1)))))),log(Pow(Abs(Mul(Add(Abs(Add(Symbol('var_assetsavg'),Mul(Integer(-1),Symbol('var_rnd')))),Mul(Integer(-1),Pow(Pow(Symbol('var_bvps'),3),Integer(-1)))),sin(sin(sqrt(Symbol('var_opex')))))),3))))))","sqrt(sqrt(sqrt(sqrt(Mul(sin(sin(Pow(Symbol('var_tbvps'),3))),Pow(Add(sin(Symbol('var_bvps')),sin(Symbol('var_netmargin'))),2))))))","sqrt(sqrt(Abs(Mul(log(sqrt(Pow(sqrt(Pow(cos(cos(sin(Pow(Symbol('var_payoutratio'),3)))),2)),3))),Pow(Mul(sin(Pow(sin(Add(Add(sqrt(Add(cos(Symbol('var_liabilitiesnc')),Mul(Integer(-1),Mul(Symbol('var_ebitdamargin'),Pow(Symbol('var_netmargin'),Integer(-1)))))),Mul(Integer(-1),log(Add(cos(Symbol('var_invcapavg')),Mul(Integer(-1),Add(Symbol('var_workingcapital'),Mul(Integer(-1),Symbol('var_ros')))))))),Mul(Integer(-1),Add(Mul(Add(Mul(Symbol('var_liabilities'),Pow(Symbol('var_payoutratio'),Integer(-1))),Mul(Integer(-1),Add(Symbol('var_ev'),Symbol('var_ebitdamargin')))),Pow(sqrt(Pow(Symbol('var_roic'),3)),Integer(-1))),Pow(Abs(sqrt(Symbol('var_opex'))),3))))),3)),Pow(sin(Abs(Pow(sin(Add(Add(log(Add(Symbol('var_shareswa'),Mul(Integer(-1),Symbol('var_bvps')))),sin(Mul(Symbol('var_ebitdamargin'),Symbol('var_de')))),Mul(Integer(-1),Mul(Pow(Mul(Symbol('var_opex'),Symbol('var_debtc')),2),Pow(sqrt(sqrt(Symbol('var_de'))),Integer(-1)))))),2))),Integer(-1))),Integer(-1))))))",var_ev,var_liabilitiesnc
289,0.0,0.762869,0.18753882,6.84054e-12,2.8022929e-15
290,0.0,0.7345059,0.14351986,3.0918322e-14,1.4787432e-17
291,0.0,0.7425197,0.16597806,2.6781478e-14,1.8335874e-19
292,0.0,0.74247926,0.19306825,2.0714569e-14,3.417959e-18
293,0.0,0.7638953,0.17763492,4.0228302e-13,3.9288776e-17
294,0.0,0.7696497,0.20977972,1.8393995e-11,1.0944373e-14
295,0.0,0.7640863,0.18754053,5.855882e-12,2.5387422e-15
296,0.0,0.76007074,0.17314243,3.2621333e-14,9.370346e-18
297,0.0,0.7695783,0.21799903,1.4300401e-12,6.954392e-16
298,0.56199914,0.78633124,0.23037547,6.8929662e-12,1.886747e-15
299,0.0,0.7475834,0.15095294,1.2113703e-12,4.793045e-16
300,0.0,0.76793903,0.19019093,2.425527e-12,8.2071135e-16
301,0.0,0.7602558,0.17550454,1.1758263e-12,1.1368115e-17
302,0.0,0.7562302,0.18610014,7.7382756e-13,1.04471614e-16
303,0.0,0.768905,0.20222181,2.1970815e-12,1.3789792e-15
304,0.0,0.7819042,0.2080108,8.900648e-12,6.8721426e-15
305,0.0,0.75594604,0.17759986,2.9952843e-14,5.2388207e-19
306,0.0,0.7593869,0.17956164,1.01117384e-13,1.9859697e-17
307,0.0,0.75291234,0.14344515,1.9955529e-14,1.2079056e-17
308,0.0,0.76417726,0.19031787,3.3053614e-12,8.4606955e-16
309,0.0,0.7617608,0.17078686,2.5956316e-12,3.2866456e-15
310,0.0,0.76886016,0.20052245,2.7508937e-12,1.6633257e-17
311,0.0,0.75393116,0.20174111,3.9008237e-12,8.1376033e-16
312,0.0,0.7945526,0.20877805,7.681425e-14,1.7247475e-17
313,0.0,0.7614718,0.18752688,7.791769e-12,1.0582418e-16
314,0.0,0.74277544,0.17313518,7.5986033e-13,1.4506296e-16
315,0.9908797,0.78017414,0.27884156,6.8695245e-13,3.699346e-16
316,0.0,0.73257154,0.13669847,1.6425042e-13,1.23802865e-17
317,0.0,0.75973153,0.1706576,9.913255e-12,3.307582e-15
318,0.0,0.7727341,0.20874266,1.6337154e-12,8.7943136e-17
319,0.0,0.7741945,0.2045512,3.5443152e-13,2.6183866e-16
320,0.0,0.77589995,0.23720069,5.4799826e-15,0.0
321,0.0,0.76884425,0.19012497,2.9689669e-12,2.8116562e-15
322,0.0,0.75697166,0.17558318,1.7987739e-12,2.7975305e-17
323,0.0,0.76297396,0.13171445,1.5310533e-12,0.0
324,0.0,0.7702749,0.19783743,1.3344414e-10,2.1679193e-14
325,0.0,0.7691325,0.23799394,3.3805437e-12,5.8489054e-17
326,0.0,0.7652588,0.16093293,3.3754274e-13,1.9626528e-17
327,0.0,0.7524896,0.16999808,1.6031227e-12,6.066245e-16
328,0.0,0.8069118,0.23224217,1.117464e-13,2.3017473e-17
329,0.0,0.7517225,0.17332393,6.892085e-11,1.851685e-14
330,0.0,0.76553416,0.17332563,5.195469e-12,2.0509985e-17
331,0.0,0.772234,0.19874685,1.36584e-12,9.858508e-16
332,0.0,0.76661766,0.1986941,2.743376e-12,8.8178883e-16
333,0.0,0.7684639,0.3261033,2.2365975e-13,1.2618177e-16
334,0.0,0.76356775,0.187712,1.6363724e-12,3.461432e-17
335,0.0,0.86790305,0.42702618,4.5041584e-10,1.7855955e-11
336,0.0,0.7673512,0.22150408,4.1339452e-13,2.6617972e-17
337,0.0,0.7670812,0.21085764,5.154678e-13,1.1409199e-16
338,0.0,0.77305514,0.21060039,1.8801683e-12,8.041614e-16
339,0.0,0.7652561,0.22352386,4.7788824e-13,4.5044335e-17
340,0.0,0.7460192,0.1582847,1.9619062e-14,4.1737495e-18
341,0.0,0.7530987,0.19662021,4.6659843e-14,8.4083075e-18
342,0.0,0.7557818,0.18798853,6.6969715e-12,2.2107086e-15
343,0.0,0.7546709,0.15017472,4.0622494e-14,4.882819e-19
344,0.0,0.7884658,0.18723355,1.3112145e-13,9.040324e-19
345,0.0,0.76538026,0.16455296,8.121904e-11,1.3932882e-14
346,0.5613029,0.78945684,0.23188059,9.401928e-11,1.3653321e-14
347,0.0,0.75393885,0.17557086,1.9384923e-12,5.277374e-16
348,0.0,0.7733414,0.19959448,6.9860433e-12,1.4090046e-15
349,0.0,0.7615059,0.19151877,3.3574616e-13,4.97688e-19
350,0.0,0.73455447,0.13919972,1.00247996e-13,5.7341277e-18
351,0.0,0.77048707,0.21122113,4.468681e-13,9.049587e-17
352,0.0,0.7580091,0.14339495,2.7816766e-12,1.9070498e-16
353,0.0,0.75739557,0.1830903,1.5575117e-13,3.333795e-19
354,0.0,0.73110974,0.15499523,2.1549545e-13,1.5601209e-16
355,0.0,0.7608121,0.17761105,1.1249561e-13,4.1477175e-17
356,0.0,0.74779594,0.17190683,1.7293553e-13,1.6252251e-17
357,0.0,0.7834447,0.21478891,2.055195e-11,1.3847454e-14
358,0.0,0.7580364,0.17551515,7.7833424e-14,1.6764226e-18
359,0.0,0.755185,0.16470239,6.323773e-14,1.4421045e-17
360,0.0,0.76654696,0.16000411,3.0259176e-12,1.6786731e-15
361,0.0,0.7676158,0.19366476,6.218846e-14,2.880161e-17
362,0.0,0.7626347,0.34880555,9.643411e-14,4.600637e-18
363,0.0,0.77519006,0.19473366,8.4941293e-13,9.046491e-18
364,0.0,0.7747494,0.19675867,-1.3697267e-13,0.0
365,0.0,0.77891,0.2621412,4.3596963e-11,9.50846e-15
366,0.0,0.7816087,0.23171051,3.5413146e-12,9.317195e-16
367,0.0,0.80650157,0.18461965,1.2698607e-13,1.8322634e-18
368,0.0,0.7503634,0.15650144,5.9506186e-14,3.6720801e-19
369,0.0,0.7747507,0.19150671,3.8832947e-12,1.7494304e-15
370,0.0,0.76053834,0.19473411,7.347862e-13,1.0782446e-17
371,0.0,0.7607817,0.18468685,1.0303075e-12,5.405474e-16
372,0.0,0.748437,0.16461274,2.6345582e-13,1.9050257e-20
373,0.0,0.769518,0.19581732,2.0201265e-12,7.0061134e-16
374,0.0,0.78734314,0.36106315,2.2100128e-13,1.2477919e-18
375,0.0,0.7662931,0.22917782,6.6052395e-14,5.5245747e-18
376,0.0,0.75539756,0.17761375,1.7192426e-14,2.934497e-18
377,0.0,0.7672722,0.14273071,1.2639569e-11,3.921041e-15
378,0.0,0.7623134,0.18303427,3.294862e-12,3.0396116e-16
379,0.0,0.7504849,0.15648793,1.267584e-12,5.6198263e-19
380,0.0,0.76736593,0.19138724,3.5727723e-12,3.144007e-17
381,0.0,0.7601661,0.1875195,1.07702265e-13,0.0
382,0.0,0.7517005,0.1609195,4.7808296e-13,5.4150357e-18
383,0.0,0.755818,0.16781165,3.883302e-13,0.0
384,0.0,0.77112,0.23868093,1.4327567e-12,2.1534888e-16
385,0.0,0.79134786,0.24303506,2.6608539e-13,2.8018166e-17
386,0.0,0.77011704,0.19679438,6.4869963e-12,1.3739999e-15
387,0.0,0.7720381,0.26458585,8.782226e-14,7.797461e-19
388,0.0,0.76730716,0.19135433,4.1540694e-12,8.8202695e-16
389,0.0,0.80282515,0.2580159,1.04284435e-14,1.3192303e-18
390,0.0,0.7641794,0.18789382,1.0603407e-12,4.803165e-16
391,0.0,0.7708679,0.251217,3.3462694e-13,1.8312061e-16
392,0.0,0.80194783,0.2002156,2.7549753e-13,1.2442199e-17
393,0.0,0.7773264,0.20132759,1.9778127e-11,2.659178e-15
394,0.0,0.7650121,0.18616977,2.4526954e-12,1.2075053e-15
395,0.0,0.7547365,0.18299475,5.3727476e-14,8.424977e-18
396,0.0,0.7649151,0.2037784,9.330807e-13,5.311688e-17
397,0.0,0.76740146,0.21989831,9.451728e-16,1.6609444e-17
398,0.0,0.78777266,0.24532819,1.4502032e-13,1.8781172e-17
399,0.0,0.7644711,0.1756882,3.4391942e-12,4.149696e-15
400,0.9035214,0.77343374,0.16084574,5.07593e-14,6.161182e-18
401,0.0,0.82350785,0.24525143,7.330667e-14,2.3448961e-18
402,0.0,0.76008964,0.1685589,6.251888e-14,3.3607035e-17
403,0.0,0.771927,0.19676651,4.651139e-13,1.4883014e-18
404,0.0,0.78083056,0.16678946,1.4156402e-13,0.0
405,0.998076,0.789343,0.22859746,1.2002919e-11,9.9031314e-15
406,0.0,0.75291896,0.1706866,4.2533961e-13,2.823248e-17
407,0.0,0.78023857,0.41401374,1.1227476e-13,5.698099e-18
408,0.0,0.7637524,0.22867186,1.4348971e-12,5.475044e-17
409,0.0,0.7639133,0.18462496,2.1080217e-12,8.259383e-16
410,0.0,0.76993644,0.19774897,2.0919809e-12,3.5073665e-16
411,0.0,0.7555247,0.16108494,1.3863481e-12,5.9529674e-17
412,0.0,0.7754624,0.21295829,2.3171765e-11,3.426189e-15
413,0.0,0.77199084,0.19678718,5.869144e-12,1.4106716e-15
414,0.0,0.78107727,0.20660947,2.0978375e-12,3.6729133e-16
415,0.0,0.7610156,0.21007195,6.481148e-13,8.689513e-16
416,0.0,0.75910664,0.30099562,1.5652104e-13,1.4394852e-17
417,0.0,0.75986856,0.18463863,2.9965524e-13,3.2929128e-16
418,0.0,0.7676283,0.17553803,1.4262656e-10,5.6731548e-15
419,0.0,0.74470365,0.2171291,5.728748e-14,1.38274555e-17
420,0.0,0.75066084,0.15645517,1.5553581e-12,1.7366692e-17
421,0.0,0.75885004,0.17954001,4.4034906e-13,1.3395426e-16
422,0.0,0.7747351,0.21525493,6.36267e-13,2.9043496e-17
423,0.0,0.7595993,0.23185402,1.8259498e-12,3.38054e-16
424,0.0,0.75331426,0.153863,9.762546e-14,4.81019e-18
425,0.0,0.7489618,0.16222967,3.38889e-12,4.4089236e-17
426,0.0,0.7710523,0.17539428,8.514345e-15,2.3528974e-16
427,0.0,0.7634137,0.18610145,2.5352166e-12,1.1542075e-15
428,0.0,0.7662335,0.19803073,2.8564542e-13,3.732898e-16
429,0.8135267,0.7905948,0.25999558,2.1080776e-12,1.5376131e-15
430,0.0,0.74474627,0.23233293,4.0708105e-14,0.0
431,0.0,0.7643494,0.1949832,2.732086e-12,5.5496736e-16
432,0.0,0.74711925,0.1609622,7.1765895e-13,9.158034e-17
433,0.0,0.774851,0.20665173,4.6975726e-13,1.978774e-16
434,0.90314704,0.7788112,0.22508325,6.2312716e-12,2.1115306e-16
435,0.0,0.78777623,0.23129676,2.961312e-14,2.0479027e-19
436,0.8129326,0.7801986,0.23006554,9.0741486e-12,3.965073e-15
437,0.0,0.7492363,0.2823776,1.9080056e-14,3.9862665e-18
438,0.0,0.73965454,0.15831779,9.476623e-13,9.332245e-16
439,0.81018883,0.78686625,0.22284515,1.686101e-11,1.0985301e-14
440,0.0,0.7639231,0.19380675,2.3459607e-12,1.1389673e-15
441,0.0,0.75322837,0.15090884,1.3979732e-12,9.525129e-17
442,0.0,0.7632285,0.19040999,6.06218e-13,1.5676933e-16
443,0.0,0.7717673,0.19259708,4.183741e-11,1.5706224e-14
444,0.0,0.7560319,0.22607927,3.485931e-14,2.819676e-20
445,0.0,0.7568843,0.17950484,6.554066e-14,1.7050933e-18
446,0.0,0.7528667,0.14157228,4.5114114e-15,2.083622e-18
447,0.0,0.75336945,0.16098022,2.0130139e-13,1.0906273e-20
448,0.0,0.7954346,0.3690521,1.2935295e-12,7.181757e-16
449,0.0,0.7459033,0.15091987,8.5104693e-13,0.0
450,0.0,0.74885756,0.15093756,5.7415082e-15,2.237572e-19
451,0.0,0.7562337,0.16465831,5.454829e-14,1.8835943e-17
452,0.0,0.7610962,0.18307632,1.6109974e-13,2.557259e-17
453,0.0,0.7571585,0.18306014,1.5895235e-13,9.144124e-19
454,0.0,0.78296125,0.23966683,-9.587353e-15,0.0
455,0.0,0.74808204,0.16466436,1.7939246e-12,3.266643e-17
456,0.0,0.76749676,0.1888744,1.8359784e-12,9.706107e-18
457,0.0,0.76443493,0.1861038,6.057827e-13,1.8451841e-16
458,0.0,0.7739944,0.22727841,5.435826e-14,4.9099658e-17
459,0.0,0.74727505,0.23062786,9.2934713e-14,1.1112659e-18
460,0.0,0.7616119,0.17547889,4.925769e-13,0.0
461,0.0,0.7629325,0.18132989,7.668122e-13,9.375914e-17
462,0.0,0.76732355,0.18460251,1.2410053e-11,2.364087e-15
463,0.0,0.7632927,0.1830305,1.164384e-12,3.125195e-17
464,0.0,0.73400486,0.17252898,2.7787482e-14,0.0
465,0.0,0.7750193,0.21066807,2.9041212e-12,1.9726542e-15
466,0.0,0.7896816,0.15899828,1.9981887e-14,1.638546e-18
467,0.0,0.7706617,0.20129175,2.9178086e-12,1.9150272e-17
468,0.0,0.7861558,0.2568072,2.2435758e-12,3.5364423e-17
469,0.0,0.7683471,0.25540063,2.9769514e-12,1.7207526e-15
470,0.0,0.78801286,0.17123844,2.7184476e-12,5.2388208e-20
471,0.0,0.7623547,0.18464126,6.7586505e-12,5.1269007e-15
472,0.0,0.7641452,0.30911914,5.722691e-13,1.4492484e-16
473,0.9885233,0.7764618,0.22501497,3.759555e-12,1.3861824e-15
474,0.0,0.7617953,0.164602,2.0836317e-12,9.2489e-16
475,0.0,0.7498255,0.17067942,1.2831647e-13,1.3194685e-17
476,0.0,0.770105,0.17586999,7.0646803e-13,3.7826909e-16
477,0.0,0.7714495,0.17497624,3.1162052e-12,3.4165207e-15
478,0.0,0.7710253,0.22305758,2.8948471e-12,1.1433727e-16
479,0.0,0.76058984,0.30037484,1.12230836e-13,3.0599477e-18
480,0.0,0.7638918,0.1796286,4.4641612e-12,4.6938e-15
481,0.0,0.768835,0.19337258,3.8327796e-12,1.8457462e-15
482,0.0,0.7534006,0.18131596,2.6672447e-13,1.4563923e-17
483,0.0,0.76164424,0.16461577,8.703492e-14,4.5003853e-17
484,0.0,0.7462396,0.16076218,4.016108e-14,5.2533418e-18
485,0.0,0.7651387,0.21256736,7.5889495e-13,1.3156585e-17
486,0.0,0.771732,0.19793749,2.2871744e-12,3.7349936e-16
487,0.0,0.7484328,0.20953713,4.1763587e-13,0.0
488,0.0,0.7559113,0.2046258,1.3442353e-13,2.312225e-18
489,0.0,0.76466787,0.22986463,2.0576149e-13,1.8264435e-18
490,0.0,0.7621199,0.2806103,1.987007e-12,4.5754433e-16
491,0.0,0.7707088,0.1926004,9.593156e-12,3.4059695e-15
492,0.0,0.7742353,0.21296394,1.5433716e-12,8.3937815e-17
493,0.0,0.7521565,0.16091006,2.1059302e-11,2.32787e-16
494,0.0,0.769685,0.1861774,2.414505e-10,3.13853e-14
495,0.0,0.7522961,0.16864216,7.6569807e-14,6.36412e-19
496,0.0,0.7563521,0.13179131,9.118285e-14,2.1792948e-18
497,0.0,0.8553491,0.36606872,3.842922e-11,1.8485536e-11
498,0.0,0.74367124,0.15587418,3.9651398e-13,3.4609554e-17
499,0.0,0.7648088,0.19582477,2.0204955e-12,1.1222173e-15
500,0.0,0.7607587,0.22469938,4.97824e-13,2.7377603e-16
501,0.0,0.7510086,0.1564924,3.7842407e-12,9.678197e-16
502,0.9940588,0.8009091,0.236424,1.4626116e-13,1.5656692e-16
503,0.0,0.77411294,0.18889496,4.214608e-13,5.995573e-17
504,0.94740057,0.78409827,0.30078086,3.330006e-14,3.1194798e-19
505,0.0,0.76851827,0.18892609,2.3813625e-13,1.6939965e-16
506,0.0,0.7544848,0.16462031,1.50568e-11,2.5498913e-15
507,0.0,0.76171166,0.19009688,1.171462e-14,1.2257412e-19
508,0.0,0.75442606,0.20772016,2.409686e-12,2.1055107e-15
509,0.0,0.7656673,0.18615393,3.384946e-12,2.0805262e-15
510,0.0,0.7607887,0.18753752,1.0592596e-12,3.38404e-16
511,0.9989094,0.7934968,0.29223147,1.4930429e-13,5.045937e-18
512,0.0,0.7681048,0.19142267,1.0104256e-10,2.5360656e-14
513,0.0,0.77487516,0.16443625,-2.2146352e-15,0.0
514,0.0,0.75958806,0.18015406,3.9250145e-11,1.9538421e-14
515,0.0,0.78344846,0.21907651,3.1148792e-11,5.148332e-15
516,0.0,0.77551967,0.17170121,3.7336093e-12,4.936398e-15
517,0.0,0.76553977,0.19884217,3.3922394e-12,6.137564e-16
518,0.0,0.7733446,0.18898785,1.0738121e-10,1.4023848e-14
519,0.0,0.77586895,0.20383033,1.1825689e-12,1.4413902e-17
520,0.0,0.7686334,0.19136392,2.7954505e-13,5.534338e-17
521,0.0,0.76414263,0.19024126,5.4747764e-12,6.448846e-16
522,0.0,0.7465367,0.11065811,2.1795879e-12,8.9432836e-17
523,0.0,0.7617008,0.16975358,9.98077e-13,1.0880079e-15
524,0.0,0.7597994,0.22765295,1.260977e-13,1.1008668e-17
525,0.0,0.7609607,0.16784766,2.1984518e-11,1.0307214e-15
526,0.999841,0.78454846,0.22951898,3.5367757e-11,3.6624834e-14
527,0.0,0.7536832,0.16466261,1.4142489e-12,0.0
528,0.0,0.773376,0.21908827,3.3368093e-12,4.1544086e-16
529,0.0,0.762457,0.19778395,5.5126663e-12,2.1366222e-15
530,0.0,0.75795543,0.17760709,7.3394394e-13,2.5408281e-18
531,0.0,0.7760748,0.2172568,6.9417705e-12,2.950099e-15
532,0.0,0.7747694,0.19476883,2.6446618e-12,4.7805904e-16
533,0.0,0.7712283,0.17069377,7.322915e-11,2.6739656e-14
534,0.0,0.7697349,0.15021141,1.7412178e-11,1.2039263e-14
535,0.0,0.776947,0.24706489,9.550599e-13,1.3075621e-17
536,0.0,0.77114105,0.20804106,1.0153501e-12,2.4419335e-16
537,0.0,0.7763558,0.21185356,1.0301341e-12,2.6689411e-17
538,0.0,0.75088423,0.2119493,5.545757e-14,6.970013e-20
539,0.0,0.7505657,0.16735256,3.2033032e-13,1.5679791e-16
540,0.0,0.810707,0.1878182,2.527179e-14,0.0
541,0.0,0.7701149,0.13398407,8.399688e-14,0.0
542,0.0,0.7628734,0.18345083,3.1532922e-13,1.2626273e-16
543,0.0,0.745027,0.15095653,1.4231499e-13,5.662689e-18
544,0.0,0.7719038,0.15665501,3.1895944e-14,3.0700233e-17
545,0.0,0.7470944,0.16343139,2.1632903e-14,4.3077395e-18
546,0.0,0.7711908,0.20133163,6.88629e-13,4.271306e-17
547,0.0,0.77005863,0.20048523,6.296167e-13,1.8072503e-16
548,0.0,0.7642852,0.1861775,1.4208073e-11,8.33925e-15
549,0.0,0.7970759,0.31402302,1.4184822e-12,4.846123e-16
550,0.0,0.760858,0.26830345,2.0268192e-13,3.4861974e-18
551,0.0,0.77196544,0.19093913,2.9508648e-15,0.0
552,0.0,0.7821836,0.22134858,2.2016486e-10,8.4987966e-14
553,0.0,0.7620803,0.18887939,1.1805244e-12,6.100345e-16
554,0.0,0.7550414,0.16783601,2.2607499e-13,1.4858248e-16
555,0.0,0.77378565,0.1968217,2.1310019e-10,7.3307774e-14
556,0.0,0.7711115,0.2052748,1.0054007e-12,1.2697236e-16
557,0.0,0.76969844,0.19255845,3.7801755e-11,7.160992e-16
558,0.0,0.76654637,0.19143105,3.4139312e-13,4.3691766e-17
559,0.0,0.767649,0.20049705,2.7772267e-13,1.2680328e-17
560,0.0,0.7538092,0.1564692,1.2852641e-13,6.472325e-17
561,0.0,0.7560744,0.20035048,1.8551749e-12,7.969437e-17
562,0.0,0.7594931,0.16789867,4.3733314e-13,7.1438465e-20
563,0.0,0.7631709,0.18460283,9.215661e-13,1.3056809e-16
564,0.0,0.76109314,0.17320341,1.814894e-13,2.4027138e-17
565,0.0,0.76121956,0.18460956,2.1580557e-11,3.2787875e-15
566,0.0,0.762592,0.16089602,1.2952324e-10,1.9693205e-15
567,0.0,0.7638103,0.19136743,4.104047e-13,1.344472e-17
568,0.0,0.7618202,0.17763582,2.1836415e-12,7.528495e-16
569,0.0,0.75528175,0.17319444,4.356889e-12,2.649248e-16
570,0.0,0.7680736,0.17520273,2.1093118e-13,5.2388208e-20
571,0.0,0.76655424,0.17320079,1.1779837e-10,4.2517795e-14
572,0.0,0.7647417,0.18306533,1.8467309e-12,1.7261345e-15
573,0.0,0.7762298,0.18299857,2.3103036e-13,5.966903e-18
574,0.0,0.7495777,0.17887932,6.69341e-14,5.837495e-17
575,0.0,0.73845804,0.08249657,4.6996837e-14,7.381975e-20
576,0.0,0.7625855,0.19150172,6.477823e-12,2.0064684e-15
577,0.0,0.75214106,0.16460188,3.3281724e-14,-2.3812821e-21
578,0.0,0.76145667,0.21446969,1.0909639e-11,6.5963898e-15
579,0.0,0.75373584,0.17546302,4.9060506e-13,5.914391e-17
580,0.0,0.76159817,0.12358015,9.681941e-12,7.965554e-15
581,0.0,0.75587213,0.22233817,8.930743e-15,0.0
582,0.0,0.7612435,0.1957203,8.365984e-13,1.0757442e-16
583,0.0,0.75420517,0.1760551,8.2460054e-12,2.5769595e-15
584,0.0,0.7618866,0.17955275,1.2553396e-13,8.937223e-18
585,0.0,0.7744886,0.1946896,1.9990218e-12,2.4543876e-17
586,0.0,0.7682195,0.124945395,5.0890676e-12,5.5443397e-15
587,0.0,0.75510746,0.17065264,2.191556e-14,0.0
588,0.0,0.75556606,0.1700866,1.392996e-13,0.0
589,0.0,0.78342706,0.21880391,1.5694606e-12,1.054408e-16
590,0.0,0.76584125,0.18753318,2.0902945e-12,1.5780281e-16
591,0.0,0.7639019,0.23631322,7.069699e-14,2.7384745e-19
592,0.0,0.7641853,0.15627195,2.446426e-11,1.22900356e-14
593,0.0,0.76602644,0.19589788,7.362294e-13,4.5792057e-16
594,0.0,0.75778276,0.20704341,1.0902319e-12,3.2154453e-17
595,0.0,0.7673197,0.19018856,1.8753676e-11,7.096221e-15
596,0.0,0.76846695,0.19416237,2.6144837e-12,3.7330267e-15
597,0.0,0.7622446,0.1775826,7.9008935e-13,2.1121974e-17
598,0.0,0.7682161,0.19627915,4.7948646e-13,0.0
599,0.0,0.7507702,0.13734338,2.5789014e-14,1.071577e-19
600,0.0,0.7618365,0.21563868,4.7513507e-13,3.7036082e-17
601,0.0,0.74493563,0.13151188,8.367784e-15,2.4165633e-18
602,0.0,0.76792926,0.21824273,4.687769e-11,2.854443e-14
603,0.0,0.77857363,0.21220267,2.7748324e-12,8.5910475e-16
604,0.0,0.747809,0.139864,3.756703e-12,3.718372e-15
605,0.0,0.7901116,0.20940186,8.2929426e-13,1.3814057e-16
606,0.0,0.7604395,0.18131897,2.7030526e-13,7.591528e-18
607,0.99911344,0.7561144,0.2923619,1.8649877e-14,1.9050258e-19
608,0.0,0.7415394,0.2513405,1.9137301e-13,2.1193412e-19
609,0.0,0.77832186,0.2501668,1.2075203e-13,3.7486145e-17
610,0.0,0.75528675,0.16471194,1.010729e-11,6.253247e-15
611,0.0,0.7572475,0.24483278,8.9393375e-15,8.4059264e-20
612,0.0,0.7692575,0.17951402,1.5622324e-12,8.241618e-16
613,0.0,0.73897547,0.14348683,1.1150629e-14,2.3053335e-18
614,0.0,0.7506317,0.18319844,2.4544945e-12,6.6171786e-16
615,0.0,0.789046,0.22031732,4.3869782e-13,4.8948962e-17
616,0.0,0.7451553,0.15656672,2.9126593e-12,6.526142e-16
617,0.0,0.7712206,0.18760277,2.952423e-11,1.692139e-14
618,0.0,0.76193404,0.18313798,7.980919e-13,4.7435144e-18
619,0.0,0.74987423,0.15650186,1.3201777e-13,9.406065e-19
620,0.0,0.78125745,0.28868464,4.6589408e-12,3.1019941e-15
621,0.0,0.7717343,0.16458595,8.733961e-11,2.5282073e-14
622,0.0,0.7518342,0.1521585,2.7403028e-13,5.481712e-18
623,0.0,0.7546476,0.16461346,1.0717773e-12,6.0315496e-16
624,0.0,0.7610177,0.19108245,1.09464995e-13,7.558428e-17
625,0.0,0.7646829,0.19884776,4.4288073e-13,1.112035e-16
626,0.0,0.75160694,0.16351928,1.3437357e-12,1.4121147e-15
627,0.0,0.74670184,0.17651941,6.59212e-14,4.031511e-18
628,0.0,0.760893,0.18305801,1.3596288e-11,3.554902e-15
629,0.0,0.7859958,0.23458087,1.6566161e-12,1.5671218e-15
630,0.0,0.7451537,0.215835,5.565919e-14,3.971381e-18
631,0.0,0.77308446,0.19011582,2.4889818e-13,3.2111505e-17
632,0.0,0.7798144,0.19577798,4.2529283e-12,9.312568e-16
