var_racePctWhite,var_nonViolPerPop,var_PctKids2Par,var_PctFam2Par,var_PctTeen2Par,target
0.32814842,0.00028836835,0.6501395,0.873522,0.89589083,99.47
0.32029727,0.0007736576,0.5638391,0.7545082,0.7420972,443.73
0.35508794,0.00041606624,0.54930127,0.7377351,0.68635416,201.24
0.33261353,0.00038000182,0.51252913,0.6925041,0.70607865,208.53
0.33335772,0.0006240252,0.43007693,0.6087327,0.67882645,168.57
0.34124607,0.0005747046,0.5760964,0.78569865,0.7838331,426.57
0.118660316,0.00059661886,0.45587444,0.6241866,0.69111854,354.96
0.3405019,0.0005955213,0.5807998,0.7722236,0.79231364,339.73
0.36651117,0.00036510464,0.5664046,0.7612928,0.7467663,47.5
0.19929278,0.0010455835,0.44005388,0.6380386,0.68740237,1810.07
0.2987159,0.0007152703,0.4754007,0.66640216,0.7206576,686.47
0.33164608,0.0006594774,0.5447404,0.72350615,0.7257079,220.96
0.21123695,0.0017068193,0.4318585,0.67337525,0.62813365,2089.32
0.277395,0.00036814125,0.53134274,0.74791205,0.7134158,494.37
0.3336182,0.0006103915,0.48288342,0.6707368,0.6914044,332.0
0.30809265,0.0014770417,0.49264652,0.65132517,0.612316,1651.73
0.36212048,0.0001785961,0.6340339,0.84317964,0.79793555,9.07
0.36647394,0.0007543201,0.49499825,0.66828674,0.7207529,161.51
0.3702321,0.0003805196,0.5972617,0.78748906,0.82356787,168.48
0.3320926,0.00065346895,0.5387542,0.7449908,0.75038725,602.99
0.34913445,0.0006344713,0.5309152,0.71681577,0.741716,342.53
0.32018566,0.0005836877,0.41817588,0.587248,0.6263232,770.88
0.35002747,0.00053063745,0.58429176,0.7968179,0.8048915,157.99
0.36524606,0.00086385774,0.46171805,0.62673086,0.7181802,374.18
0.35906932,0.00064404495,0.54082084,0.7346254,0.7576291,468.1
0.3043717,0.0009812282,0.40328175,0.5595441,0.53113127,352.88
0.2517206,0.0007485584,0.5047614,0.6999484,0.65929264,533.46
0.36889255,0.0003413525,0.567331,0.78475636,0.8587289,70.08
0.33964607,0.000707757,0.56227124,0.75771207,0.7648709,305.77
0.36044607,0.0004216419,0.60595596,0.79596984,0.83347774,122.91
0.36271584,0.0004997293,0.4473228,0.60892123,0.57286704,571.65
0.3476461,0.00039399284,0.5477334,0.75007933,0.71303463,47.43
0.35802746,0.00016503925,0.65085214,0.86654896,0.82556885,9.24
0.35270655,0.00067610596,0.4153253,0.5710403,0.5850638,1121.64
0.35925537,0.00037791717,0.61108696,0.82414496,0.8469132,195.71
0.12491147,0.0006928936,0.3226824,0.48415926,0.489586,851.23
0.32517168,0.0006040392,0.41553915,0.58404416,0.6197484,333.66
0.26831594,0.0009325535,0.41347247,0.5871538,0.60574114,1038.27
0.23724622,0.00035995376,0.52728075,0.751964,0.818327,499.33
0.36409256,0.00017782212,0.5785194,0.78174096,0.76915884,310.85
0.33559027,0.0005264102,0.5472346,0.74715817,0.7227539,331.36
0.26012993,0.0007797065,0.50091314,0.6697002,0.681304,599.49
0.36673442,0.000723648,0.55400467,0.7383947,0.7754477,260.97
0.36141348,0.00039016068,0.58814,0.7899391,0.81022763,87.1
0.35333908,0.00061162794,0.57274705,0.7644967,0.7601065,477.21
0.29116243,0.00034396435,0.5499426,0.74489665,0.75772434,290.85
0.2951438,0.000822699,0.4762559,0.67761564,0.6957876,1073.8
0.263702,0.00093499274,0.3342984,0.5136536,0.54056466,875.19
0.21320903,0.0007771041,0.40627483,0.5912058,0.6056459,889.17
0.3546042,0.00010457817,0.57239074,0.7760871,0.8175648,351.8
0.36450186,0.0002930284,0.5924158,0.7967237,0.8096559,536.23
0.26597178,0.00060443557,0.56754476,0.7573351,0.79803085,398.76
0.348874,0.000185744,0.61522025,0.8109526,0.86539894,200.02
0.19482766,0.0014748061,0.34954885,0.5140305,0.5600985,1449.39
0.20271602,0.0009654047,0.45665833,0.66112524,0.73113924,950.75
0.31348798,0.0006313511,0.48651782,0.6697002,0.6979792,1239.22
0.33484608,0.00027169532,0.6001836,0.7869237,0.77668655,103.33
0.2022323,0.0008088577,0.50875217,0.71172726,0.72189635,326.81
0.33994377,0.00048393544,0.60574216,0.8011525,0.7975544,89.45
0.348874,0.0006040392,0.60802263,0.8097276,0.81823176,187.87
0.23285553,0.00075383333,0.45901006,0.642279,0.65881616,845.63
0.2664927,0.00012140625,0.4297206,0.6340809,0.7206576,341.75
0.35441816,0.00032109005,0.60659736,0.8162296,0.78850216,103.35
0.25692993,0.000804385,0.4423343,0.6213597,0.7521024,895.24
0.26340434,0.0008093269,0.4630008,0.653681,0.72018117,1647.53
0.33782282,9.1115704e-05,0.46955708,0.65556556,0.7063645,62.14
0.18623233,0.0010904057,0.27336788,0.44213217,0.448803,936.82
0.2720741,0.00046779102,0.4322861,0.61693084,0.45756945,295.76
0.31263214,0.00049893104,0.5425312,0.72953695,0.68997514,261.4
0.36506,0.00026633136,0.62719256,0.83658344,0.8045104,114.23
0.32215774,0.00062974915,0.46228817,0.67591953,0.7107477,683.46
0.1519998,0.0005477217,0.4796053,0.66932327,0.6796841,544.59
0.34667864,0.0006150583,0.42295054,0.599875,0.6023108,1280.84
0.24163692,0.0008866026,0.3392156,0.5151613,0.52531874,1428.53
0.3545298,0.000349358,0.5455243,0.7114446,0.9165682,137.89
0.27121827,0.0007652988,0.378767,0.552571,0.578489,1329.57
0.34824142,0.0004856223,0.6380246,0.8452527,0.8310956,116.35
0.3645391,0.0005734304,0.5634115,0.7673236,0.7272324,423.52
0.36569256,0.00023188368,0.6003974,0.8081257,0.79374295,210.18
0.32796237,0.00044785353,0.62491214,0.8422373,0.8269982,152.07
0.32092983,0.0009534524,0.5109613,0.69985414,0.7614406,690.79
0.23382297,0.0006040392,0.3475535,0.49480733,0.50730944,1968.89
0.3649484,0.0005686476,0.5445266,0.72143304,0.73218733,122.74
0.35713446,0.0002572849,0.61293983,0.811518,0.82089984,53.7
0.32386938,0.0012550903,0.43485162,0.5871538,0.6336603,493.73
0.3391996,0.0004948036,0.46535254,0.6358713,0.610982,815.98
0.27062294,0.0008115747,0.50326484,0.6853426,0.689594,411.23
0.33756238,0.0006902318,0.5189429,0.6963676,0.70483994,321.68
0.2705485,0.00063363125,0.44860554,0.62823856,0.6923573,1300.88
0.36279026,0.00041413668,0.5071843,0.686756,0.72742295,80.12
0.36249256,0.00047661224,0.5732459,0.7717525,0.8000319,421.75
0.36491117,0.00047514387,0.55108285,0.7409389,0.8337636,66.33
0.078399904,0.0019055457,0.28070804,0.40566474,0.38724744,1874.95
0.24386947,0.0010205557,0.40748632,0.6005346,0.6008815,1311.2
0.3441112,0.00041421485,0.4881569,0.6767675,0.70665044,292.0
0.2789206,0.0005143878,0.5238601,0.7337774,0.72608894,1130.86
0.15311609,0.00089969963,0.33657885,0.518742,0.54065996,1571.14
0.24383225,0.0009811608,0.42872292,0.61872125,0.66205597,887.29
0.36759025,0.0006040392,0.60731,0.7928602,0.8155637,65.71
0.34638095,0.0003829238,0.4936442,0.6616906,0.6567198,207.79
0.34146932,0.0002973851,0.6263374,0.8461008,0.85139173,51.42
0.28189734,0.0006286475,0.41233227,0.6175904,0.6113631,241.31
0.25209272,0.00065843645,0.50262344,0.70296377,0.7173225,1333.23
0.17949745,0.001567165,0.43592057,0.6152347,0.635852,944.85
0.36669722,0.0004964109,0.6161467,0.81811416,0.8301427,108.49
0.20308812,0.0017079479,0.31790775,0.49292275,0.5089293,1724.14
0.367367,0.00034696996,0.6120846,0.8134026,0.8357646,61.12
0.324874,0.0003427252,0.62220407,0.81886804,0.74276423,179.32
0.36360887,0.0005657836,0.5526507,0.735662,0.78316605,198.79
0.36026,0.0010041551,0.4709111,0.64124244,0.5725812,322.81
0.3658786,0.0007866993,0.61564785,0.81330836,0.8433876,124.32
0.35196233,0.0004234865,0.6098042,0.8204699,0.8911265,84.88
0.35475302,0.00046928236,0.51766014,0.67808676,0.7471475,170.15
0.36130187,0.00035827095,0.58493316,0.7669467,0.7615358,74.96
0.32186007,0.0007406096,0.56056094,0.7475351,0.7649662,223.06
0.36331117,0.0008046534,0.5443128,0.7036234,0.76439446,103.33
0.3553484,0.0005634306,0.5070418,0.6727156,0.7076033,245.51
0.30906007,0.00061351573,0.55792415,0.75366014,0.82032806,358.97
0.35278094,0.0002341436,0.53625995,0.7288773,0.7803074,505.1
0.26109734,0.0006040392,0.48010412,0.63643664,0.6885458,551.32
0.2721485,0.00092460733,0.45893878,0.66065407,0.719133,997.03
0.34120888,0.00029901802,0.5186578,0.72171575,0.8026047,295.04
0.3389019,0.0005750606,0.49043736,0.66414064,0.742669,151.78
0.36007395,0.00058456685,0.62740636,0.85175467,0.8455792,64.61
0.20074394,0.0017581935,0.3681487,0.5472941,0.55504835,2978.69
0.36524606,0.0005414004,0.5688275,0.744237,0.797745,158.85
0.25852993,0.000889027,0.38831636,0.5777307,0.5724859,1390.25
0.3658786,0.00040410724,0.61479264,0.82367384,0.85272574,133.87
0.28811127,0.0006794244,0.37776932,0.5271286,0.614317,1483.15
0.22120903,0.0007033288,0.47703978,0.68515414,0.7162744,724.94
0.30924612,0.0014980607,0.4189598,0.6013827,0.61641335,872.72
0.34001818,0.0005328056,0.526283,0.7130465,0.7434312,300.04
0.2407811,0.0005299578,0.43513668,0.6116539,0.6683449,744.75
0.3690042,0.00057926896,0.5230762,0.7249196,0.82089984,267.96
0.29287404,0.0010143773,0.48879826,0.688358,0.7316156,1318.22
0.24576715,0.00026916436,0.61550534,0.8479854,0.7802121,198.88
0.36636233,0.0004036798,0.50625795,0.67610794,0.70598334,72.71
0.35199955,0.00039910196,0.5264968,0.72350615,0.75362694,102.2
0.3419903,0.0006040392,0.48986724,0.6635752,0.67015535,88.3
0.06474411,0.00075099495,0.38610718,0.53768253,0.6051694,2078.85
0.3629391,0.0007851325,0.5163774,0.6945772,0.76429915,62.53
0.36275303,0.0005704976,0.51060504,0.69589645,0.7335214,427.27
0.259795,0.0004899062,0.533837,0.70183307,0.693596,348.5
0.15464167,0.0014254545,0.31220666,0.46333417,0.47643635,1336.03
0.3505856,0.0005548021,0.52421635,0.6881695,0.7226586,435.6
0.34719956,0.00064864976,0.471695,0.6245635,0.63604254,196.79
0.29525545,0.0008824374,0.46934327,0.6476502,0.6695836,1304.78
0.24539503,0.00035481364,0.56676084,0.79804295,0.81908935,313.89
0.34790653,0.00057353824,0.4935017,0.6566021,0.666058,1678.08
0.36186,0.00018264537,0.59141815,0.7934256,0.8244254,151.13
0.36360887,0.00034438373,0.5378991,0.7371697,0.69388187,184.39
0.28878105,0.00046473418,0.5758114,0.7754275,0.8264265,127.65
0.3621577,0.00068496494,0.5610598,0.73896,0.7721127,375.3
0.36081815,0.0007266509,0.49492696,0.67535406,0.68054163,223.14
0.3649484,0.00016765246,0.62769145,0.83818537,0.8368128,58.24
0.26396248,0.00071031495,0.43321255,0.60449237,0.6427126,1032.91
0.36610186,0.00029290977,0.5309865,0.7118215,0.7911702,566.68
0.33711585,0.0011811453,0.42587236,0.599875,0.69940853,457.72
0.3686693,0.00013546202,0.5799447,0.7984199,0.762584,645.16
0.34679025,0.0008764262,0.46734792,0.6248462,0.6085998,485.77
0.35307863,0.00018011981,0.6261949,0.8292334,0.8291898,209.22
0.31248334,0.001486161,0.5378278,0.7190773,0.7583913,280.93
0.30251127,0.00062550843,0.5531495,0.7353793,0.73418844,281.32
0.31493914,0.0002299622,0.6426568,0.8594816,0.8912218,99.9
0.34359026,0.00084354536,0.42302182,0.58253646,0.68673533,316.55
0.36271584,0.00020110098,0.59099054,0.8038852,0.85148704,355.9
0.36959955,0.00016410481,0.624342,0.84016424,0.85148704,29.8
0.34958094,0.00058523973,0.49813387,0.682233,0.72046703,286.09
0.33302283,0.00030139255,0.6209213,0.82301414,0.7850718,44.22
0.21216717,0.0007676761,0.45281008,0.6768618,0.6914997,1627.33
0.3585856,0.0006709267,0.56013334,0.7382062,0.77039754,110.97
0.30392522,0.0009003698,0.44867676,0.6538694,0.7219916,816.02
0.3605577,0.0003022717,0.6042456,0.8134969,0.7745902,138.91
0.32572982,0.0008004382,0.464141,0.6200405,0.735713,177.73
0.29198104,0.00088571396,0.46677777,0.6115597,0.67739713,585.46
0.24066947,0.0016671882,0.41867474,0.60722506,0.6141264,3255.71
0.17462304,0.0010780625,0.3415673,0.5181767,0.49435034,591.24
0.34165537,0.0011123456,0.42694134,0.5751865,0.5868743,577.61
0.28286475,0.00040060948,0.4622169,0.6626329,0.7298052,288.65
0.18541373,0.0016150617,0.44604003,0.61787313,0.72323036,1607.83
0.30582288,0.0006040392,0.40791392,0.55144024,0.63871056,736.68
0.29681823,0.00076876424,0.53683007,0.7206793,0.7329496,581.98
0.36468792,0.000619086,0.5377565,0.7015503,0.74057263,44.64
0.3393484,0.00053742796,0.5917032,0.8202815,0.8087983,141.75
0.2331904,0.0015494942,0.40114385,0.58932114,0.5058801,2264.09
0.23226017,0.0014638058,0.41332996,0.58253646,0.5949737,1818.82
0.3548647,0.0004441818,0.5544323,0.73679274,0.74409825,138.56
0.3674786,0.0004391698,0.54360014,0.7366985,0.70302945,122.9
0.36669722,0.00018417985,0.5925584,0.8058641,0.8328107,75.88
0.28602755,0.00038528893,0.44967446,0.6635752,0.7237068,324.52
0.2521299,0.00080855156,0.42572987,0.59685963,0.71103364,1264.79
0.2995345,0.00073350617,0.5098924,0.7160619,0.74152553,559.86
0.3645391,0.00035638048,0.6324661,0.83281416,0.8565372,21.66
0.3694135,0.0006040392,0.5101062,0.70692146,0.7245644,389.55
0.35356233,0.00026441258,0.6254822,0.83771425,0.86225444,188.13
0.36517164,0.00073630543,0.46057782,0.6165539,0.64814395,169.44
0.16212073,0.0015806463,0.360666,0.5406979,0.5560965,1424.74
0.24558109,0.0005619649,0.44639635,0.65330404,0.6576727,658.05
0.36651117,0.00025720536,0.6286891,0.83488727,0.8426253,82.38
0.33905074,0.0004011367,0.54573804,0.76383704,0.8324296,281.76
0.3348833,0.0006040392,0.52948993,0.69495416,0.7733515,374.05
0.1829207,0.00061928015,0.4569434,0.6519848,0.66672504,623.55
0.21719043,0.0012763925,0.30800208,0.46380535,0.46099982,1629.43
0.27586943,0.0009642073,0.49492696,0.67997146,0.68244743,904.94
0.32948798,0.00030822493,0.5562851,0.750362,0.7769724,153.93
0.34783214,0.0006185008,0.5450967,0.7100311,0.80841714,198.28
0.3561298,0.00062598445,0.47076854,0.65933484,0.78183204,223.06
0.2999438,0.0009874672,0.53454965,0.7275581,0.7309486,699.98
0.34961817,0.00054517726,0.5904917,0.8182084,0.8107041,71.35
0.27404618,0.0007295715,0.48124433,0.6882638,0.6645334,366.34
0.30254844,0.0006669233,0.46884444,0.6578271,0.6946442,292.91
0.3237205,0.0007028556,0.52507156,0.71691,0.6203201,252.9
0.29681823,0.0006040392,0.5026947,0.6807252,0.7039823,626.09
0.3509577,0.00064961927,0.5218647,0.69467145,0.78754926,408.98
0.33105075,0.0002706705,0.6355304,0.8515662,0.8245207,105.84
0.34187862,0.00037785515,0.5805148,0.7759929,0.8064161,145.47
0.19389744,0.000554159,0.5212946,0.7557332,0.765252,327.36
0.35947862,0.00023430002,0.6340339,0.8580681,0.8855999,99.13
0.35333908,0.00021206753,0.6175007,0.83686614,0.8428159,68.68
0.31062287,0.0007686806,0.496281,0.67035985,0.6952159,560.45
0.28602755,0.0009387414,0.46898696,0.6802541,0.7022671,1035.05
0.36818558,0.0003086551,0.61087316,0.81886804,0.771541,303.91
0.35226002,0.0004126723,0.47903517,0.6506656,0.6689166,534.04
0.36829722,0.0002206852,0.54360014,0.72831196,0.71179587,674.75
0.20126486,0.0011322481,0.29047117,0.4575861,0.44556326,1278.63
0.30039033,0.00060396496,0.47668344,0.6630098,0.7237068,509.56
0.31226006,0.00024149916,0.5832228,0.7871121,0.8455792,151.91
0.3649484,0.00044130432,0.5952664,0.80906796,0.77668655,70.19
0.23843692,0.000793649,0.48103055,0.6948599,0.71436864,350.03
0.35181352,0.0003119344,0.57901824,0.75234085,0.7626793,159.72
0.3473484,0.0008878242,0.5256417,0.72623885,0.7678248,860.27
0.32978562,0.0009284948,0.4488906,0.61796737,0.66053134,321.08
0.2697671,0.0007923114,0.45223996,0.6421848,0.7097948,989.2
0.36007395,0.0007323816,0.54816103,0.7530005,0.81384856,403.14
0.23151599,0.00070133596,0.47896388,0.69372916,0.7221822,592.34
0.3685577,0.00047198727,0.6348178,0.85542965,0.8607299,101.21
0.35892048,0.00028394558,0.64329815,0.85797393,0.8651131,83.56
0.35955304,0.00040396163,0.6095191,0.815193,0.81985164,125.96
0.22563693,0.0012470189,0.39850706,0.5794269,0.6191767,3047.66
0.33555308,0.0013251886,0.4726927,0.63756746,0.6475723,2507.51
0.22731134,0.0013536102,0.2996642,0.43440524,0.4400366,1171.84
0.32554376,0.0006695581,0.52692443,0.7123869,0.72809005,230.0
0.32974842,0.00038142977,0.61564785,0.8293277,0.8520587,140.88
0.35605538,0.00068095076,0.5318416,0.7154023,0.79507697,282.07
0.30165544,0.0010467175,0.4163943,0.59129995,0.5981182,1274.62
0.31743217,0.00033470354,0.55500233,0.7680775,0.7697305,384.08
0.28621358,0.00096820126,0.48808563,0.6965561,0.70074254,933.19
0.25588804,0.0010500696,0.38874394,0.56124026,0.5590504,1232.52
0.36331117,0.00056156033,0.4759708,0.6146693,0.62679964,445.41
0.34861353,0.00025840005,0.6446522,0.8521316,0.87083036,58.37
0.33164608,0.0010892717,0.46570882,0.64077127,0.6885458,1565.55
0.25741363,0.0007419013,0.47575703,0.6526444,0.657768,842.7
0.35720885,0.0005533082,0.6098042,0.8124603,0.8520587,53.73
0.07069758,0.0016328943,0.1897042,0.3096433,0.31968877,3530.78
0.36826,0.00021478592,0.6204225,0.8361123,0.8432923,6.64
0.2315532,0.0006171119,0.42744017,0.64934635,0.6847343,1318.6
0.3645763,0.00029038286,0.59441125,0.80209494,0.8554891,91.21
0.2625485,0.0013179233,0.4577273,0.64576554,0.6415692,599.78
0.33279958,0.00035863635,0.59099054,0.80011606,0.7694447,141.06
0.3448554,0.0008292307,0.50561655,0.69957143,0.7759242,657.14
0.20878114,0.000806057,0.32873985,0.50847083,0.5588598,2885.57
0.275795,0.00034286946,0.5344071,0.7567697,0.72323036,750.73
0.3371903,0.0005419923,0.47297776,0.6736579,0.7299958,985.82
0.34619492,0.00055020815,0.5158785,0.6982522,0.7815461,142.09
0.35244608,0.00018031937,0.57645273,0.7732602,0.8052727,98.73
0.32919028,0.0006040392,0.4436883,0.59431535,0.6970264,1441.78
0.36234373,0.0007810617,0.5819401,0.77900827,0.78716815,105.96
0.2775438,0.0006751971,0.3984358,0.5741499,0.6139359,578.8
0.2484834,0.0013537328,0.4000036,0.5766942,0.61326885,2460.11
0.30563682,0.0006040392,0.46841687,0.6580156,0.693596,607.03
0.36189723,0.000690016,0.4649249,0.6328559,0.66624856,205.49
0.20773928,0.0005414921,0.46542376,0.7131407,0.76163113,1174.32
0.28357175,0.0006060442,0.43984008,0.6283328,0.65004975,737.62
0.35118094,0.0007406271,0.56961143,0.7634601,0.7988884,360.34
0.35843676,0.00043386113,0.56070346,0.7416928,0.7500061,105.6
0.3363717,0.00035481498,0.5801585,0.7832487,0.806035,305.72
0.15229748,0.0013259692,0.26339093,0.42922252,0.508834,2089.44
0.18727419,0.0010429405,0.39195082,0.56755376,0.57734555,1477.94
0.23367412,0.00052019133,0.48951095,0.70569646,0.7359036,646.17
0.3573205,0.0003579743,0.47547197,0.6184385,0.7002661,130.44
0.31244612,0.000371639,0.5856458,0.7873948,0.82128096,190.95
0.32383215,0.0006040392,0.492504,0.699383,0.6704412,383.57
0.28684613,0.00091699697,0.52906233,0.71427155,0.7846906,816.61
0.34876236,0.00025871693,0.60837895,0.8030372,0.8039387,105.23
0.30392522,0.000496179,0.430362,0.60590583,0.6847343,583.99
0.11668823,0.00036008455,0.46684906,0.6697945,0.7621076,865.9
0.3605949,0.00049384485,0.49050865,0.65933484,0.72437376,349.65
0.3622693,0.0005216543,0.53818405,0.72435427,0.7654426,161.19
0.3446693,0.00023919473,0.63610053,0.8438393,0.8838847,92.04
0.36572978,0.0006040392,0.5562851,0.72925425,0.7846906,26.17
0.19761837,0.0015704362,0.3248916,0.4934881,0.4722437,3414.57
0.3682228,0.0003048175,0.61201334,0.8254642,0.8218527,155.67
0.27564618,0.0007139044,0.45330894,0.64180785,0.6214636,676.45
0.24412993,0.0010016646,0.44782162,0.6326674,0.6533848,1787.2
0.35564607,0.00050299783,0.5267106,0.7148369,0.66986954,68.8
0.29246473,0.00076255214,0.4415504,0.6380386,0.7369517,728.37
0.24174854,0.0011685969,0.37527508,0.5613345,0.589447,1960.67
0.34913445,0.0005767542,0.53675884,0.69316375,0.6380435,286.66
0.2946229,0.00049002486,0.63132584,0.85194314,0.8893161,216.2
0.34139493,0.00042398408,0.5880687,0.790693,0.8022235,86.34
0.3508833,0.00037464054,0.5560713,0.7582774,0.7684918,137.66
0.36725533,0.00020895543,0.64557856,0.85872775,0.8574901,20.39
0.3658786,0.00040232058,0.52507156,0.718135,0.70626926,988.71
0.22232531,0.00041123762,0.34313512,0.54267675,0.5852544,393.73
0.33093914,0.00067138113,0.45088595,0.6010058,0.575821,564.85
0.34180424,0.0003542864,0.5117452,0.6933522,0.72132456,363.7
0.36755303,0.00023420024,0.5826527,0.79248327,0.82852274,116.1
0.33618563,0.00016731805,0.63431895,0.8442161,0.8734984,80.84
0.25112525,0.0006579618,0.4750444,0.6953311,0.685306,260.79
0.36212048,0.0006040392,0.5851469,0.78956217,0.78307074,166.4
0.28796244,0.0012739978,0.440624,0.6355885,0.57286704,724.52
0.12993471,0.0006040392,0.28163448,0.43506485,0.4363204,2038.98
0.07493944,0.0006040392,0.25348526,0.40981096,0.43441465,2982.31
0.09953476,0.0005499061,0.49043736,0.7005138,0.7436218,893.29
0.26987872,0.0005047562,0.47483057,0.6814791,0.7172272,514.99
0.26876247,0.0007146285,0.41140583,0.5910173,0.66986954,708.53
0.36680886,0.00028605852,0.5942687,0.78843135,0.77535254,69.94
0.34143215,0.00044480475,0.58144116,0.7706217,0.7768771,160.72
0.36323676,0.00037939908,0.5609885,0.7456505,0.7572479,441.72
0.22184157,0.0010727026,0.39344734,0.57631725,0.5807759,1076.95
0.26347873,0.0006040392,0.4029967,0.59968656,0.6642475,2186.47
0.36811116,0.0006040392,0.49485573,0.65584826,0.70036143,136.06
0.35880885,0.00051337515,0.58158374,0.7611986,0.7484815,64.14
0.21931134,0.0008644011,0.39929098,0.5954461,0.5388495,851.22
0.31854844,0.00059092866,0.4578698,0.6494405,0.5919245,242.89
0.36052048,0.00022796252,0.58429176,0.7859814,0.79231364,103.18
0.19970207,0.0013130732,0.34855115,0.5317459,0.54056466,2109.96
0.30946937,0.0006572418,0.51659113,0.69269264,0.73237795,402.75
0.33953446,0.0006432359,0.42879418,0.61024046,0.6886411,559.59
0.3227903,0.00070135755,0.5329819,0.73754656,0.8013659,265.95
0.25369272,0.001065262,0.36358783,0.53268826,0.59144807,1012.03
0.27683687,0.0010598644,0.42002875,0.59638846,0.6085998,1118.78
0.352967,0.00060670765,0.4944994,0.67997146,0.6997897,572.76
0.14485563,0.00186114,0.45067218,0.6672502,0.6964546,2584.96
0.33428794,0.0006204074,0.4836673,0.66451746,0.6856872,450.38
0.2182695,0.00066630985,0.46898696,0.7007965,0.7356177,984.34
0.3424368,0.0004067083,0.48715922,0.6617848,0.6676779,259.88
0.32982284,0.0009935607,0.47746736,0.66611946,0.70941365,711.46
0.307088,0.0016652021,0.52428764,0.7111619,0.74409825,749.31
0.3333949,0.000534982,0.52963245,0.7209619,0.7220869,514.53
0.36532047,0.00065887603,0.5767378,0.77995056,0.74800503,273.42
0.14950679,0.0015088033,0.2903999,0.46993035,0.4122127,489.94
0.2239625,0.00033229933,0.49656606,0.67130214,0.7102713,57.79
0.28011128,0.00078792236,0.4342815,0.5992154,0.5832533,985.62
0.32498562,0.0006112328,0.4423343,0.6080731,0.64185506,259.44
0.37004605,0.00018691173,0.60731,0.8202815,0.8542504,101.26
0.30366474,0.0008969813,0.4047783,0.57829607,0.5801089,728.32
0.36483675,0.0004885942,0.6113007,0.8076545,0.8184223,254.39
0.33090192,0.00038413604,0.50169706,0.6787464,0.75295997,239.75
0.36130187,0.0006040392,0.61258346,0.80624104,0.7910749,34.98
0.36409256,0.0002819351,0.6098755,0.81688917,0.8151826,55.76
0.14548819,0.0013351344,0.25312898,0.41075325,0.43898845,3081.26
0.2440555,0.0009875076,0.51545095,0.700608,0.6964546,909.37
0.3674042,0.0005231187,0.5473771,0.7299139,0.8389091,105.5
0.26396248,0.0015511231,0.4935017,0.70824075,0.7326638,739.5
0.34247398,0.00093571417,0.48459372,0.64972323,0.6265138,321.96
0.35501352,0.00014287553,0.6139375,0.84996426,0.839862,15.03
0.29786012,0.0006627918,0.51659113,0.7129523,0.7129393,441.95
0.31802753,0.00071373314,0.51252913,0.72303504,0.7452417,1726.58
0.31903216,0.0002836179,0.6165742,0.83055264,0.8017471,144.0
0.3313856,0.0005810839,0.56041837,0.760539,0.73495066,373.88
0.1921486,0.0008306519,0.37228203,0.52241707,0.5627666,1304.02
0.30894846,0.0003243505,0.619211,0.83366233,0.80250937,232.55
0.35266933,0.0010946277,0.47996157,0.6561309,0.7317109,524.76
0.35750654,0.0008793684,0.4842374,0.6737522,0.7265654,439.29
0.34303215,0.0006087923,0.5046188,0.68788683,0.7172272,154.31
0.35021353,0.0003831746,0.583009,0.7870179,0.8486284,171.7
0.34154376,0.0009391432,0.54395646,0.7505505,0.88083553,271.86
0.039367393,0.00067571766,0.33608,0.5242075,0.60497886,2169.92
0.23735784,0.0012344436,0.37926587,0.5553979,0.6146982,1124.03
0.32252982,0.0004706658,0.50369245,0.6812907,0.7024577,255.32
0.26165548,0.0015176557,0.35047528,0.5181767,0.47414944,2209.01
0.223516,0.0017561411,0.32681572,0.49716312,0.56896025,2119.93
0.3356647,0.00079455785,0.5019821,0.69891185,0.75029194,331.04
0.34913445,0.00085372577,0.44397336,0.61872125,0.71703666,1000.98
0.31546006,0.00045244617,0.59890085,0.79238904,0.7627746,99.93
0.34362748,0.000403816,0.6038893,0.83837384,0.83605045,247.89
0.3019531,0.0007000927,0.53006,0.7473466,0.7589631,987.28
0.36319956,0.00038543183,0.56048965,0.7432005,0.76877767,45.13
0.34024143,0.00063791644,0.550584,0.71549654,0.76439446,354.46
0.25596246,0.001235215,0.3842543,0.568873,0.58792245,1884.24
0.36450186,0.00036517475,0.4820995,0.65631944,0.7303769,309.78
0.34987864,0.000491678,0.5283497,0.7161561,0.7150357,332.61
0.3626414,0.00041966513,0.5523656,0.76496786,0.75982064,167.79
0.35430655,0.0006040392,0.6016801,0.7954045,0.82261497,208.03
0.32215774,0.0009977057,0.571108,0.77900827,0.808036,264.12
0.3662507,0.00018580332,0.6202087,0.8269719,0.8301427,106.98
0.3476833,0.00072575413,0.47932023,0.6581098,0.6661533,348.32
0.36394373,0.00050763367,0.5748137,0.7819295,0.74057263,286.4
0.26865083,0.0007824478,0.45074344,0.6393578,0.7070315,742.94
0.34716237,0.00032956208,0.4506009,0.6137269,0.6686307,353.39
0.26433456,0.00069503085,0.524644,0.7395255,0.79679215,803.36
0.3156833,0.00030380758,0.5565701,0.7411274,0.6872118,84.88
0.3292647,0.0008164546,0.5237175,0.736887,0.824616,346.72
0.16375794,0.0011463307,0.31591237,0.49169773,0.5040697,1633.81
0.34232515,0.0002877049,0.602179,0.798891,0.7969827,786.89
0.3131159,0.00081218145,0.438201,0.6353059,0.64395136,360.5
0.32580423,0.00051229645,0.54331505,0.7284062,0.7750666,267.59
0.34429723,0.00074844103,0.5043338,0.6695118,0.5846827,538.17
